insee_com;postal_code
25253;25440
43117;43100
33402;33220
10364;10360
54583;54840
72031;72160
27128;27420
33045;33350
50168;50220
59506;59730
79331;79100
14249;14210
81053;81260
41246;41120
72039;72110
29074;29400
12282;12250
19127;19150
22008;22100
89167;89113
6142;6440
35255;35114
2230;2220
40267;40240
8353;8600
49202;49490
91330;91510
27035;27260
21518;21500
33488;33420
21141;21690
64485;64220
44170;44670
57019;57360
8185;8170
3180;3340
84033;84400
85201;85540
62890;62770
84139;84800
64291;64270
79108;79390
68342;68700
62339;62134
26198;26200
68275;68290
12199;12390
67370;67290
30201;30450
4178;4230
87106;87800
2153;2320
77117;77730
8199;8700
14573;14350
63040;63160
7159;7170
22310;22140
31549;31110
76334;76730
85302;85130
73249;73190
48149;48120
59393;59158
8201;8430
81043;81300
14564;14350
28351;28170
90027;90100
70046;70200
4088;4300
16072;16250
80697;80370
37228;37140
41118;41200
2A004;20000
77401;77260
90056;90100
69016;69790
31292;31220
71369;71150
2752;2640
53011;53230
38160;38780
14253;14410
54070;54760
88483;88390
12164;12600
2446;2440
69074;69640
59211;59553
54246;54450
74252;74300
61321;61250
62103;62121
67355;67970
65443;65350
14625;14100
62203;62340
87182;87160
40314;40180
9033;9230
66018;66110
47200;47210
61109;61800
42320;42320
41005;41170
65146;65800
80552;80200
89213;89110
9075;9350
50359;50140
21543;21290
50448;50240
17264;17137
42043;42330
39235;39700
73274;73670
55021;55210
25123;25620
7069;7410
80614;80600
51499;51130
48017;48500
81211;81120
64509;64470
71284;71700
8094;8260
63112;63720
23134;23460
73289;73110
21149;21400
59584;59570
64096;64390
27658;27110
25238;25470
44068;44530
33367;33490
51459;51310
10298;10400
77300;77470
52105;52360
44166;44640
64187;64130
73082;73800
58018;58700
19283;19200
24322;24000
81039;81390
35279;35430
54044;54450
62023;62157
35230;35420
57724;57185
76451;76130
9292;9240
14444;14270
60032;60350
83097;83910
42326;42520
11107;11230
16147;16320
65074;65670
77514;77270
80025;80120
97121;97116
97305;97355
97404;97427
97424;97413
17061;17210
38458;38510
88135;88460
25194;25310
11304;11500
21072;21310
70205;70400
72253;72210
68158;68130
26001;26150
80317;80160
25271;25650
56004;56190
57379;57340
33359;33580
80799;80800
42148;42360
89264;89150
62235;62360
38176;38290
6125;6470
79145;79200
50541;50400
58048;58220
31394;31110
27246;27380
34026;34210
21452;21800
31375;31310
76222;76480
38387;38590
34152;34380
61045;61190
28340;28220
88293;88630
12289;12220
32129;32380
26296;26340
76383;76730
39186;39170
51542;51120
77212;77118
57480;57950
16290;16220
48063;48700
16123;16170
89377;89420
80242;80110
59422;59161
65170;65220
11377;11190
77206;77120
38313;38350
71288;71250
48089;48140
72121;72130
49283;49170
40176;40240
91232;91590
30196;30330
39458;39570
1456;1350
2305;2130
27411;27320
77254;77220
36098;36100
55493;55800
76375;76460
33182;33710
80321;80250
67420;67130
90024;90100
33211;33460
49247;49170
42008;42370
22113;22300
1039;1350
37104;37320
51288;51300
27326;27120
33543;33490
3169;3500
71224;71430
54485;54730
29114;29640
9178;9500
74085;74170
77523;77480
8409;8200
89394;89270
60654;60490
13058;13520
12034;12350
47139;47600
9005;9320
47052;47700
55334;55190
63116;63460
41277;41270
38409;38680
17474;17330
1284;1190
33366;33240
33307;33730
24449;24700
72346;72210
50429;50590
89102;89240
14032;14130
62874;62123
64418;64150
51392;51160
76449;76850
76517;76230
33376;33160
54324;54290
41127;41210
45127;45680
61200;61410
38181;38570
57678;57710
28395;28400
67062;67220
11022;11700
32218;32290
35233;35190
95675;95380
3195;3310
15256;15160
33241;33550
79035;79130
29031;29360
67124;67960
50410;50170
86026;86120
56170;56770
70020;70000
18071;18130
28273;28160
73031;73000
11263;11500
49348;49540
60107;60600
42088;42110
2411;2210
42013;42210
57335;57670
87005;87220
53112;53250
76025;76780
82180;82500
55547;55600
57427;57820
62474;62360
33491;33580
70172;70300
12047;12560
76731;76730
47037;47210
54322;54260
21036;21360
62121;62450
15173;15190
38027;38530
8473;8190
17072;17770
15100;15300
34130;34480
62470;62770
44219;44540
88004;88320
14694;14130
73215;73110
51472;51300
41245;41500
88418;88700
15198;15230
38100;38570
13003;13980
85260;85670
2B002;20270
49005;49220
27191;27490
9101;9120
31580;31860
42330;42390
59428;59554
21117;21510
60023;60880
62254;62560
19221;19400
8151;8130
37129;37500
62568;62217
50004;50680
76665;76630
95026;95270
66089;66320
21546;21210
73309;73330
50586;50250
53181;53220
31083;31420
8089;8240
10074;10130
53073;53800
22334;22570
60092;60620
33055;33340
23045;23170
27119;27730
59267;59231
43165;43800
2745;2250
55123;55000
70326;70190
16201;16250
76376;76630
39330;39800
24287;24560
45243;45270
1152;1130
81030;81700
1089;1500
80609;80135
50080;50500
13007;13390
46265;46600
62437;62650
3097;3170
18154;18350
47104;47360
2031;2500
91521;91130
2169;2270
26083;26330
46226;46270
21449;21390
24099;24340
77063;77515
71407;71190
2660;2360
61266;61170
60186;60130
18044;18120
35332;35620
69136;69700
65071;65130
41149;41800
80299;80250
59108;59730
54156;54930
9070;9310
64394;64350
63158;63630
60649;60390
33295;33240
39472;39230
71587;71250
65137;65700
71414;71400
13043;13180
52540;52160
47159;47430
44032;44330
37152;37390
32171;32130
62751;62250
59129;59242
3072;3370
39477;39120
7252;7310
62709;62182
56220;56700
74288;74520
60676;60400
45045;45300
42178;42630
24417;24160
60644;60590
31093;31330
18278;18360
62816;62690
76733;76680
45287;45210
60530;60510
15261;15200
22034;22140
62600;62550
12242;12200
59574;59490
32418;32220
70008;70800
32003;32360
89370;89150
17030;17600
77321;77480
51281;51190
33276;33690
88415;88200
10444;10160
64153;64330
55367;55230
71281;71420
57438;57640
70047;70000
77030;77510
51079;51150
19021;19290
38527;38114
41158;41100
30208;30610
12274;12360
84078;84430
31461;31160
68065;68210
59472;59288
76281;76170
16192;16270
49014;49500
19246;19240
80489;80330
24184;24250
72350;72220
83055;83440
33289;33580
81301;81120
4188;4300
25163;25640
76042;76270
8398;8130
80580;80120
60173;60660
8006;8130
81115;81270
28030;28270
4112;4100
34237;34320
51118;51370
68112;68500
25488;25440
43140;43700
12249;12370
21619;21310
51564;51150
77066;77320
74033;74500
35007;35250
12015;12120
17375;17780
31226;31310
21490;21450
64516;64160
88411;88260
32436;32120
3114;3340
42085;42740
69197;69460
33550;33140
81286;81220
41232;41300
1415;1510
51464;51140
43053;43260
8394;8240
59213;59400
37045;37160
36026;36110
57411;57650
64105;64120
10248;10300
69144;69210
63387;63310
13038;13990
12208;12400
68129;68990
16163;16290
21492;21630
43144;43150
28227;28130
41258;41140
66049;66400
5069;5300
89392;89200
38405;38134
17245;17220
86049;86200
39382;39160
81175;81630
70233;70310
58037;58140
1374;1160
5153;5260
86106;86200
43245;43170
63100;63390
15246;15400
48105;48300
72223;72430
62805;62550
55202;55120
14347;14260
46292;46320
81217;81140
62742;62170
10274;10170
42208;42320
71101;71270
1263;1090
51416;51270
60238;60700
61291;61160
45147;45400
81257;81160
50616;50300
28342;28400
81226;81120
62258;62130
9123;9350
68355;68640
8170;8200
68085;68210
55247;55130
51249;51700
27477;27510
60596;60220
57056;57830
65238;65200
70557;70700
44028;44850
94077;94290
71500;71110
38177;38520
22260;22460
22116;22170
60199;60360
2B123;20240
59418;59158
2489;2000
81170;81640
28424;28160
10127;10240
21105;21560
21144;21690
4008;4240
11339;11310
41066;41500
19254;19230
62594;62159
72062;72400
7345;7610
62499;62170
21045;21410
58028;58270
14310;14190
37035;37120
57147;57420
4027;4200
46208;46600
36086;36180
64050;64130
59427;59239
85029;85230
74199;74140
59652;59111
76043;76190
78062;78650
84029;84850
30276;30220
68151;68470
12275;12360
70013;70210
47312;47370
57217;57690
78255;78840
38191;38750
39552;39570
51440;51490
11095;11700
34260;34610
86130;86220
60604;60210
62514;62127
62794;62380
50374;50250
27400;27640
41203;41330
7172;7340
28137;28320
40289;40500
80563;80370
68230;68740
2007;2820
14753;14420
85038;85260
3103;3130
56154;56220
60515;60190
14407;14920
40292;40230
46319;46120
39263;39800
19171;19430
17313;17770
14212;14480
59290;59440
70188;70240
15155;15160
35251;35250
33396;33330
17231;17130
27263;27500
88242;88300
43009;43380
36243;36500
85111;85770
90097;90400
17186;17540
52185;52400
24174;24290
56013;56550
50376;50200
70076;70700
11423;11570
1125;1250
24177;24560
34057;34170
58289;58250
81101;81450
51446;51300
6008;6260
78501;78440
32122;32140
21689;21140
73030;73230
30159;30960
86133;86240
80783;80140
23235;23300
82121;82000
7124;7520
68224;68100/68200
62696;62560
81192;81320
27019;27820
32186;32260
66008;66700
62743;62140
60109;60210
59658;59134
89390;89140
51354;51240
2154;2200
54042;54290
91511;91740
16362;16190
85154;85390
81083;81540
80106;80290
76560;76160
62585;62170
54430;54340
40178;40090
16020;16390
17064;17920
33253;33410
40185;40320
68211;68470
38137;38210
44178;44680
41056;41160
61019;61310
61415;61170
27117;27270
64060;64230
54300;54410
42300;42460
30273;30760
42283;42800
70308;70310
14712;14670
81259;81340
65317;65240
80298;80360
71393;71340
50393;50410
62186;62160
2432;2220
77167;77126
41148;41350
17355;17520
57392;57580
23239;23160
66199;66400
93049;93360
26277;26400
53117;53360
24248;24300
22319;22300
59513;59169
63057;63880
49229;49520
14106;14860
79094;79350
48135;48800
81204;81660
59218;59219
26063;26170
40012;40090
51071;51310
55421;55190
17346;17430
23121;23220
53118;53110
26219;26240
60020;60620
90058;90360
65298;65350
63017;63340
46336;46700
62125;62250
57397;57810
22201;22240
80780;80230
35262;35134
43121;43410
21315;21121
51514;51120
9215;9300
17322;17170
79335;79270
14145;14190
50390;50310
1004;1500
76014;76280
19153;19130
15144;15290
33293;33450
72166;72540
34309;34820
46176;46320
14061;14350
67416;67160
74178;74270
3128;3380
33522;33400
21501;21320
55356;55400
27288;27290
1063;1460
85090;85700
8187;8440
17003;17290
57584;57720
90082;90140
67082;67770
89253;89660
16248;16140
47132;47330
24442;24110
57663;57525
44210;44570
5163;5160
4073;4400
14610;14740
58073;58500
54196;54630
5156;5200
74156;74890
35222;35610
57059;57340
47067;47270
64067;64510
19027;19170
64102;64100
67035;67170
8080;8430
22006;22140
7077;7170
51208;51240
21069;21350
45138;45250
64264;64130
46286;46400
40040;40370
30295;30700
56261;56250
38043;38850
47094;47400
39332;39570
48119;48800
51260;51240
61430;61110
90015;90400
69244;69160
52133;52700
19217;19500
44133;44710
84045;84110
2B214;20215
69140;69480
45107;45260
89260;89560
8190;8600
62329;62250
8115;8450
76405;76590
74138;74540
39549;39190
34154;34130
14662;14770
60593;60350
46164;46340
67189;67140
71047;71140
77177;77220
67437;67700
24437;24100
47246;47450
76231;76500
70254;70200
12120;12310
89129;89480
55099;55100
47181;47150
86093;86420
50031;50270
74301;74420
44064;44190
24068;24480
38317;38800
30245;30870
13037;13580
59665;59380
38078;38580
71579;71390
2253;2200
24299;24400
25449;25190
2723;2340
9230;9460
27373;27480
25174;25470
71103;71710
80667;80500
52070;52200
49213;49150
67081;67310
2091;2160
82045;82700
42016;42720
66170;66300
58254;58130
31158;31210
37251;37330
60254;60190
18033;18000
22206;22170
1012;1110
54585;54290
54562;54450
13083;13870
25435;25530
70410;70150
57673;57380
45097;45220
28021;28120
62167;62132
54243;54120
41100;41800
3174;3300
12192;12370
50587;50390
4065;4230
73288;73000
71199;71250
59168;59830
65271;65100
24292;24610
29141;29530
64001;64460
57065;57340
87132;87120
70533;70700
50401;50340
29170;29700
42034;42440
31398;31350
21438;21290
10002;10200
11375;11240
80215;80135
95252;95130
22038;22170
5046;5200
71361;71800
72197;72240
55298;55000
43182;43450
45343;45700
39550;39570
7032;7580
47115;47250
24532;24500
82148;82240
76331;76690
11055;11190
7165;7160
17079;17890
61448;61340
50164;50420
36248;36100
23092;23380
22057;22290
89245;89500
54364;54850
32430;32140
61044;61430
17426;17770
21122;21150
47222;47700
36200;36200
64192;64330
60074;60460
57532;57420
61037;61360
18225;18270
8255;8110
27542;27450
82100;82160
28331;28480
55381;55140
67321;67130
67500;67280
31183;31260
59364;59830
17373;17220
70450;70120
45337;45310
2313;2120
11092;11160
14531;14690
1138;1350
59160;59154
53262;53210
32071;32190
25631;25320
88382;88500
69106;69480
30109;30360
38121;38260
1194;1480
12094;12140
9168;9300
3232;3260
24272;24610
63241;63114
38175;38190
36099;36140
88275;88490
41104;41350
31247;31800
24008;24270
38138;38460
49252;49600
26214;26460
57754;57630
9003;9300
77270;77580
64132;64320
32306;32500
88525;88500
63207;63480
34120;34830
73208;73100
59265;59144
51192;51700
18041;18360
15164;15100
62048;62260
71420;71370
60629;60380
80674;80136
53110;53290
58204;58130
64089;64460
89083;89113
89194;89310
55116;55120
42145;42840
53257;53340
78236;78910
83087;83860
83078;83630
14319;14540
67047;67260
70484;70400
68256;68120
80077;80260
77090;77160
62673;62860
3309;3320
23013;23700
62442;62130
89247;89430
50108;50220
1191;1430
53221;53600
8393;8310
1244;1800
60428;60650
62539;62130
10297;10150
32001;32290
58055;58300
44100;44690
21216;21230
78010;78580
51205;51400
34228;34220
67202;67270
63448;63580
14009;14860
25381;25480
47075;47340
59343;59810
76044;76640
27136;27120
40322;40170
88009;88650
42071;42120
14222;14350
30054;30260
33386;33570
35263;35350
60461;60510
34229;34220
42202;42110
41275;41160
65297;65140
64493;64120
86004;86260
79225;79420
6082;6710
30028;30200
3289;3220
59585;59175
63044;63160
85180;85700
16252;16210
62278;62131
69037;69870
21239;21170
31213;31110
59100;59178
59360;59120
2583;2860
68294;68160
63243;63700
17289;17460
81137;81260
61142;61130
63421;63690
73183;73800
19185;19150
3117;3160
88233;88270
71406;71110
50109;50510
57579;57810
62616;62390
14588;14700
2609;2860
5132;5500
27265;27160
8410;8400
77258;77185
8242;8800
85042;85450
80750;80200
21145;21140
26082;26110
24226;24230
70334;70150
15248;15300
57455;57220
89074;89340
19141;19340
70425;70310
64489;64640
28146;28210
63297;63160
41119;41370
57025;57320
82087;82130
39307;39260
61143;61250
72328;72190
88214;88240
62164;62860
77424;77320
9074;9500
95594;95270
54011;54260
61474;61310
79278;79420
1199;1640
65410;65600
1061;1300
64204;64440
88153;88700
70318;70200
32109;32160
74159;74300
7139;7530
85020;85490
54555;54120
3017;3120
48153;48700
31318;31220
41272;41150
2279;2400
24526;24270
59435;59310
17381;17400
67117;67700
38075;38530
67309;67450
1443;1330
36057;36130
50178;50840
60562;60700
22085;22610
66034;66500
30151;30580
51356;51300
39189;39500
22313;22320
14690;14480
78475;78910
68132;68510
41124;41100
3182;3800
37046;37460
76592;76170
51592;51700
2159;2670
57081;57260
17323;17650
2B286;20213
60048;60113/60190
54488;54480
17207;17111
5168;5130
64311;64350
2B135;20243
24102;24650
59413;59225
28288;28700
60128;60220
67246;67230
25233;25580
19281;19260
69183;69870
21475;21250
60416;60420
50153;50250
54366;54850
80742;80620
62609;62580
66004;66210
25546;25110
42221;42110
49327;49320
69297;69360
68058;68530
21646;21440
71380;71580
5068;5130
80812;80240
8384;8130
72006;72610
39520;39380
62717;62130
26067;26470
38062;38530
9149;9200
2A163;20171
89426;89580
85058;85400
25575;25220
25159;25260
49076;49140
50012;50430
22369;22250
2A091;20123
50293;50600
67285;67150
56123;56220
33111;33490
22332;22510
27188;27340
1320;1750
62489;62122
65017;65170
84107;84390
73263;73100
60293;60240
52399;52120
52291;52240
41219;41240
25455;25170
57715;57420
47305;47270
40286;40320
18048;18150
46121;46300
24277;24130
87052;87210
54129;54480
85026;85430
17045;17250
64498;64800
53139;53700
89417;89700
9037;9230
60553;60190
17026;17770
55264;55300
27637;27520
33024;33190
76483;76560
69161;69790
51519;51800
26091;26510
19262;19370
31032;31840
51643;51530
33333;33680
4092;4120
73258;73140
25011;25490
21660;21360
54425;54490
32330;32160
25097;25600
78349;78730
84084;84240
15238;15310
57692;57340
11140;11200
38508;38690
27106;27230
51178;51240
84049;84190
82027;82370
86113;86240
5109;5100
45103;45490
67283;67440
55137;55270
27280;27930
86233;86300
15143;15150
70350;70120
27485;27680
7038;7590
78302;78113
12123;12150
9315;9700
2127;2130
67126;67290
33477;33390
57443;57535
43052;43440
51555;51320
4170;6260
67560;67270
80607;80540
52325;52240
50237;50320
67140;67480
52106;52260
50278;50510
39402;39350
61352;61160
51103;51260
30023;30250
49188;49140
74208;74190
73119;73500
59497;59173
50276;50530
62261;62780
77479;77360
11426;11600
21457;21390
9312;9100
3198;3320
37182;37230
83105;13780
85089;85280
9011;9800
47051;47240
31556;31210
47098;47600
43035;43160
41180;41400
8233;8240
39381;39300
71013;71270
22145;22270
70228;70160
42089;42600
25338;25330
77386;77760
65144;65100
69164;69470
77024;77750
58161;58290
35174;35420
77335;77124
79183;79140
58276;58360
85106;85680
95102;95640
1017;1230
83098;83220
86257;86140
91473;91590
33468;33350
88452;88260
32018;32450
46174;46270
86089;86110
85226;85270
90026;90340
59397;59470
89109;89420
57009;57590
86171;86150
76182;76640
60442;60480
28404;28500
59186;59740
15152;15230
15233;15250
78206;78920
59089;59470
54214;54160
61205;61470
67257;67250
21137;21500
38284;38260
80413;80240
32024;32410
50283;50680
30135;30300
63278;63200
9245;9120
34089;34370
19162;19410
21628;21570
55374;55500
88375;88520
59158;59310
34117;34260
47292;47500
66017;66420
27523;27300
76564;76740
59430;59360
46279;46120
15145;15260
38295;38390
41190;41100
12101;12300
77492;77510
63036;63500
95176;95240
35192;35210
15007;15110
77175;77166
9328;9310
76751;76640
71365;71290
81118;81100
16184;16460
17235;17770
69050;69380
18153;18170
66195;66270
55496;55190
42041;42110
14024;14640
18141;18500
77313;77940
80426;80800
64436;64780
57061;57800
2816;2130
29071;29300
17146;17620
16067;16110
35061;35500
67005;67270
2B265;20239
